Salutation,First Name,Middle Name,Last Name,Organization,Title,Phone,Mobile Phone,Fax,Email,Website,Street,City,State,PostalCode,Country,Industry,Number of Employees,Rating,Lead Source,Status,Description,Responsible User,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag List
,,,ZMODELS - COMERCIO DE MODELOS A ESCALA  LDA - 330,ZMODELS - COMERCIO DE MODELOS A ESCALA  LDA - 330,,,,,,http://www.zmodels.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,BLUECORNER LDA - 331,BLUECORNER LDA - 331,,,,,,http://www.portugalbestonline.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,"Brief description: Portuguese products (""mercado da saudade"") // 1. Screening phase: Limited niche market  // Reference: Orbis // ",Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,MADE IN PAPER  LDA - 332,MADE IN PAPER  LDA - 332,,,,,,http://www.madeinpaper.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Office supplies,,,,,,,
,,,MARACUJADECOR  UNIPESSOAL   LDA - 333,MARACUJADECOR  UNIPESSOAL   LDA - 333,,,,,,http://www.maracujadecor.pt/pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Housewares/Home furnishings,,,,,,,
,,,GRFUN  LDA - 334,GRFUN  LDA - 334,,,,,,http://www.gr-fun.net/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,GAMES4U LDA - 335,GAMES4U LDA - 335,,,,,,http://www.games4u.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SIGMAWEB LDA - 336,SIGMAWEB LDA - 336,,,,,,http://demaeparamae.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Other,Contents,,,,,,,
,,,PEDRO DIAS & JULIO TEIXEIRA  LDA - 337,PEDRO DIAS & JULIO TEIXEIRA  LDA - 337,,,,,,http://www.tecnobid.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Auctions // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,RAINBOWCOAST UNIPESSOAL LDA - 338,RAINBOWCOAST UNIPESSOAL LDA - 338,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,RMB - REPRESENTACOES E SERVICOS  UNIPESSOAL LDA - 339,RMB - REPRESENTACOES E SERVICOS  UNIPESSOAL LDA - 339,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WORLD NUMISMATICS ART  LDA - 340,WORLD NUMISMATICS ART  LDA - 340,,,,,,http://www.numiart.com.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Numismatic // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,CRISUTOPIA  UNIPESSOAL   LDA - 341,CRISUTOPIA  UNIPESSOAL   LDA - 341,,,,,,http://www.allwomandetails.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Lingerie products // 1. Screening phase: Not appropriate  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Not appropriate,,,,,,,,
,,,INDICE VIRTUAL  LDA - 342,INDICE VIRTUAL  LDA - 342,,,,,,http://www.mytable.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Restaurant reservations // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,PARTNUMBER  UNIPESSOAL LDA - 343,PARTNUMBER  UNIPESSOAL LDA - 343,,,,,,http://www.partnumber.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,TRAMPOLINHAS  LDA - 344,TRAMPOLINHAS  LDA - 344,,,,,,http://www.trampolinhas.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,INVITATION PLEASE  LDA - 345,INVITATION PLEASE  LDA - 345,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,BIDCLOVER - COMERCIO POR CORRESPONDENCIA OU VIA INTERNET  LDA - 346,BIDCLOVER - COMERCIO POR CORRESPONDENCIA OU VIA INTERNET  LDA - 346,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LNK NET - PROMOCAO E VENDA DE PRODUTOS MULTIMEDIA  LDA - 347,LNK NET - PROMOCAO E VENDA DE PRODUTOS MULTIMEDIA  LDA - 347,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,IMENSOSUL LDA - 348,IMENSOSUL LDA - 348,,,,,,http://www.imensosul.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,ESSENCIA GENUINA - UNIPESSOAL LDA - 349,ESSENCIA GENUINA - UNIPESSOAL LDA - 349,,,,,,http://www.quintagourmet.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Gourmet products // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,CVSF  UNIPESSOAL   LDA - 350,CVSF  UNIPESSOAL   LDA - 350,,,,,,http://www.pachi.com.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LOBO & ALBUQUERQUE  LDA - 351,LOBO & ALBUQUERQUE  LDA - 351,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TRISKELE  LDA - 352,TRISKELE  LDA - 352,,,,,,http://www.bulldoginlove.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Pets // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Specialty/non-apparel,,,,,,,
,,,CAIXA DE SAPATO  UNIPESSOAL LDA - 353,CAIXA DE SAPATO  UNIPESSOAL LDA - 353,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SIMPLEMED  PRODUTOS AUXILIARES MEDICOS  UNIPESSOAL LDA - 354,SIMPLEMED  PRODUTOS AUXILIARES MEDICOS  UNIPESSOAL LDA - 354,,,,,,http://www.simplemed.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not retail tech  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,WEB BID  LDA. - 355,WEB BID  LDA. - 355,,,,,,http://www.webbid.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,CLIMBLEVEL - CENTRO ONLINE E WEB MARKETING LDA - 356,CLIMBLEVEL - CENTRO ONLINE E WEB MARKETING LDA - 356,,,,,,http://www.madeirastores.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,LEAVES AND SLICES - UNIPESSOAL LDA - 357,LEAVES AND SLICES - UNIPESSOAL LDA - 357,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,CREATIVE GOURMET  LDA - 358,CREATIVE GOURMET  LDA - 358,,,,,,http://www.ceative-gourmet.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MORIM JOIAS  UNIPESSOAL LDA - 359,MORIM JOIAS  UNIPESSOAL LDA - 359,,,,,,http://www.morimjoias.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Jewelry,,,,,,,
,,,PRATA E BIJUTERIA ONLINE A.G.B.O.  UNIPESSOAL LDA - 360,PRATA E BIJUTERIA ONLINE A.G.B.O.  UNIPESSOAL LDA - 360,,,,,,http://www.prata.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Jewelry,,,,,,,
,,,MPSP - MARCAS PORTUGUESAS  LDA - 361,MPSP - MARCAS PORTUGUESAS  LDA - 361,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SMILING TOYS  LDA - 362,SMILING TOYS  LDA - 362,,,,,,http://www.smilingtoys.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Toys // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,JYS JEWELS  UNIPESSOAL  LDA - 363,JYS JEWELS  UNIPESSOAL  LDA - 363,,,,,,http://www.jysjewels.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ONDA DE VIRTUDES UNIPESSOAL LDA - 364,ONDA DE VIRTUDES UNIPESSOAL LDA - 364,,,,,,http://www.ondadevirtudes.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Natural products // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,KIVE - VENDAS POR INTERNET UNIPESSOAL  LDA - 365,KIVE - VENDAS POR INTERNET UNIPESSOAL  LDA - 365,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MUNDOSPA  LDA - 366,MUNDOSPA  LDA - 366,,,,,,http://www.mundospa.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Deal of the day business // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Other,Deals,,,,,,,
,,,PRO WEB COMMERCE  SOCIEDADE UNIPESSOAL LDA - 367,PRO WEB COMMERCE  SOCIEDADE UNIPESSOAL LDA - 367,,,,,,http://www.comercio24.com.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ZARZENE  LDA. - 368,ZARZENE  LDA. - 368,,,,,,http://www.zarzene.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,PT KIDS  LDA - 369,PT KIDS  LDA - 369,,,,,,http://www.ptkids.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Baby // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,CALADORF  LDA - 370,CALADORF  LDA - 370,,,,,,http://www.caladorf.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Specialty/non-apparel,,,,,,,
,,,CONSULTACLICK  LDA - 371,CONSULTACLICK  LDA - 371,,,,,,http://pt.consultaclick.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Healthcare services marketplace // 1. Screening phase: Domestic business difficult to scale  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,SYLVIE & SARA - CHAS E HISTORIAS  LDA - 372,SYLVIE & SARA - CHAS E HISTORIAS  LDA - 372,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,POWERICARE  LDA - 373,POWERICARE  LDA - 373,,,,,,http://www.powericare.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,A FITTING IMAGE UNIPESSOAL  LDA - 374,A FITTING IMAGE UNIPESSOAL  LDA - 374,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EATS REAL - UNIPESSOAL LDA - 375,EATS REAL - UNIPESSOAL LDA - 375,,,,,,http://www.eatsreal.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Housewares/Home furnishings,,,,,,,
,,,NATURIGENA - PRODUTOS NATURAIS  LDA - 376,NATURIGENA - PRODUTOS NATURAIS  LDA - 376,,,,,,http://www.naturigena.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,YOGAFUL - UNIPESSOAL   LDA - 377,YOGAFUL - UNIPESSOAL   LDA - 377,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MILKSHIRT - UNIPESSOAL  LDA - 378,MILKSHIRT - UNIPESSOAL  LDA - 378,,,,,,http://www.milkshirt.webs.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,NOBREXAME  UNIPESSOAL  LDA - 379,NOBREXAME  UNIPESSOAL  LDA - 379,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,GREEN GOJI  LDA - 380,GREEN GOJI  LDA - 380,,,,,,http://green-goji.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Perfumes & Cosmetics // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,100% VEGAN  UNIPESSOAL LDA - 381,100% VEGAN  UNIPESSOAL LDA - 381,,,,,,http://www.100vegan.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ALWAYS HAPPY  LDA - 382,ALWAYS HAPPY  LDA - 382,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,AMBERPIXEL  LDA - 383,AMBERPIXEL  LDA - 383,,,,,,http://amberpixel.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,ANCORA VIRTUAL  UNIPESSOAL  LDA. - 384,ANCORA VIRTUAL  UNIPESSOAL  LDA. - 384,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ARGENBLU LDA - 385,ARGENBLU LDA - 385,,,,,,http://www.argenblu.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ARVORE DOURADA  UNIPESSOAL  LDA - 386,ARVORE DOURADA  UNIPESSOAL  LDA - 386,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,BIKINI'S LBRT  UNIPESSOAL  LDA. - 387,BIKINI'S LBRT  UNIPESSOAL  LDA. - 387,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,BILHETEIRA DA SAUDE  UNIPESSOAL LDA - 388,BILHETEIRA DA SAUDE  UNIPESSOAL LDA - 388,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,BODYWELL II - IMPORTACAO E EXPORTACAO  LDA. - 389,BODYWELL II - IMPORTACAO E EXPORTACAO  LDA. - 389,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,CARLOS MIGUEL VARELA - UNIPESSOAL  LDA - 390,CARLOS MIGUEL VARELA - UNIPESSOAL  LDA - 390,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,DEEPVANILLE - LDA - 391,DEEPVANILLE - LDA - 391,,,,,,http://www.lojadetendencias.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,DIRECT2SALES  SERVICOS DE VENDA  LDA - 392,DIRECT2SALES  SERVICOS DE VENDA  LDA - 392,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,DISCOVER SENSATIONS - LDA - 393,DISCOVER SENSATIONS - LDA - 393,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,DS ECOMM - INTERNET SOLUTIONS  UNIPESSOAL LDA - 394,DS ECOMM - INTERNET SOLUTIONS  UNIPESSOAL LDA - 394,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EDIREPRESENTA  LDA - 395,EDIREPRESENTA  LDA - 395,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EGOBILITY  LDA - 396,EGOBILITY  LDA - 396,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ENSAIO AUDAZ - COMERCIO ELECTRONICO DE ARTIGOS LAR  UNIPESSOAL LDA - 397,ENSAIO AUDAZ - COMERCIO ELECTRONICO DE ARTIGOS LAR  UNIPESSOAL LDA - 397,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EQM - COMERCIO DE EQUIPAMENTO MEDICO  LDA - 398,EQM - COMERCIO DE EQUIPAMENTO MEDICO  LDA - 398,,,,,,http://www.eqm.com.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ESALES  LDA - 399,ESALES  LDA - 399,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ESTRELA DIGITAL  COMERCIO E SERVICOS ELECTRONICOS  LDA. - 400,ESTRELA DIGITAL  COMERCIO E SERVICOS ELECTRONICOS  LDA. - 400,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EXPORCOM-SOLUCOES COMERCIAIS  LDA. - 401,EXPORCOM-SOLUCOES COMERCIAIS  LDA. - 401,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FABRICA DOS SEGREDOS LDA - 402,FABRICA DOS SEGREDOS LDA - 402,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FANTASYABSOLUTE   LDA - 403,FANTASYABSOLUTE   LDA - 403,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FARIA ENERGY SAVER  UNIPESSOAL   LDA - 404,FARIA ENERGY SAVER  UNIPESSOAL   LDA - 404,,,,,,http://www.lojaonlinenergysaver.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FUTURMARKET  LDA - 405,FUTURMARKET  LDA - 405,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,GEOMETRICMISSION - LDA - 406,GEOMETRICMISSION - LDA - 406,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,GLOBIS LDA - 407,GLOBIS LDA - 407,,,,,,http://www.lentesmais.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,GRASS4YOU - COMERCIALIZACAO DE RELVA  LDA - 408,GRASS4YOU - COMERCIALIZACAO DE RELVA  LDA - 408,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,GREEN MARKET  LDA - 409,GREEN MARKET  LDA - 409,,,,,,http://escolhasbiologicas.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Perfumes & Cosmetics // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,HOT MOSCA  UNIPESSOAL LDA - 410,HOT MOSCA  UNIPESSOAL LDA - 410,,,,,,../AppData/Local/Microsoft/Windows/INetCache/AppData/Roaming/Microsoft/Excel/lov.com.pt,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not retail tech  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,INTERACT MOBILE  LDA - 411,INTERACT MOBILE  LDA - 411,,,,,,http://www.normajean.com.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Media // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
